activity_id,user_id,hotel_id,is_bookmark,is_watching
a2618,u1118,h1005,1,0
a2619,u0113,h1016,1,0
a2620,u0561,h1017,1,0
a2621,u1422,h1021,0,1
a2622,u0629,h1017,0,1
a2623,u1032,h1005,0,1
a2624,u1025,h1001,1,0
a2625,u0538,h1020,0,1
a2626,u0747,h1018,0,1
a2627,u0843,h1008,1,0
a2628,u0929,h1015,1,0
a2629,u0391,h1002,1,0
a2630,u0783,h1007,1,0
a2631,u0086,h1003,1,0
a2632,u0463,h1002,0,1
a2633,u0103,h1022,1,0
a2634,u1132,h1008,1,0
a2635,u1265,h1005,0,1
a2636,u1171,h1018,0,1
a2637,u0585,h1006,0,1
a2638,u0061,h1007,0,1
a2639,u1312,h1005,0,1
a2640,u0813,h1020,0,1
a2641,u1424,h1022,0,1
a2642,u0634,h1009,0,1
a2643,u0142,h1020,0,1
a2644,u0068,h1018,1,0
a2645,u0449,h1001,0,1
a2646,u0754,h1009,0,1
a2647,u1404,h1004,0,1
a2648,u0123,h1017,0,1
a2649,u1039,h1014,0,1
a2650,u0311,h1016,1,0
a2651,u0481,h1010,1,0
a2652,u0701,h1013,1,0
a2653,u0468,h1014,0,1
a2654,u0894,h1010,0,1
a2655,u0046,h1002,1,0
a2656,u0758,h1003,1,0
a2657,u1094,h1021,0,1
a2658,u1161,h1002,1,0
a2659,u1069,h1009,0,1
a2660,u0323,h1003,0,1
a2661,u1323,h1003,1,0
a2662,u1203,h1021,0,1
a2663,u0915,h1001,1,0
a2664,u0696,h1001,0,1
a2665,u1395,h1019,0,1
a2666,u0613,h1021,1,0
a2667,u0647,h1009,1,0
a2668,u0086,h1019,0,1
a2669,u0024,h1016,0,1
a2670,u0651,h1012,0,1
a2671,u1179,h1021,0,1
a2672,u1390,h1018,0,1
a2673,u1043,h1014,0,1
a2674,u0061,h1018,0,1
a2675,u0622,h1012,0,1
a2676,u0498,h1012,0,1
a2677,u0994,h1010,0,1
a2678,u1243,h1012,0,1
a2679,u0979,h1023,0,1
a2680,u1041,h1012,0,1
a2681,u0626,h1020,0,1
a2682,u1050,h1009,0,1
a2683,u1013,h1011,0,1
a2684,u0049,h1002,0,1
a2685,u0899,h1015,0,1
a2686,u1129,h1004,0,1
a2687,u0352,h1019,1,0
a2688,u0806,h1015,0,1
a2689,u1452,h1018,1,0
a2690,u1049,h1004,0,1
a2691,u1450,h1009,1,0
a2692,u1070,h1007,0,1
a2693,u0477,h1002,0,1
a2694,u0205,h1011,1,0
a2695,u0901,h1009,0,1
a2696,u1327,h1015,1,0
a2697,u0515,h1018,1,0
a2698,u1408,h1012,1,0
a2699,u0141,h1011,1,0
a2700,u0166,h1018,1,0
a2701,u1448,h1020,1,0
a2702,u0938,h1015,1,0
a2703,u0180,h1012,0,1
a2704,u1295,h1006,0,1
a2705,u0039,h1020,1,0
a2706,u0792,h1004,0,1
a2707,u1327,h1006,0,1
a2708,u0721,h1023,0,1
a2709,u0154,h1006,0,1
a2710,u0809,h1003,0,1
a2711,u1009,h1022,0,1
a2712,u1254,h1001,0,1
a2713,u0284,h1016,0,1
a2714,u0573,h1009,1,0
a2715,u0743,h1008,1,0
a2716,u0405,h1013,0,1
a2717,u1331,h1015,1,0
a2718,u0957,h1012,0,1
a2719,u0297,h1002,1,0
a2720,u0830,h1017,1,0
a2721,u1156,h1015,1,0
a2722,u0713,h1018,0,1
a2723,u0447,h1007,0,1
a2724,u0015,h1021,0,1
a2725,u0792,h1014,0,1
a2726,u0148,h1023,0,1
a2727,u0757,h1012,0,1
a2728,u0086,h1014,0,1
a2729,u0700,h1012,0,1
a2730,u0071,h1007,0,1
a2731,u0756,h1004,0,1
a2732,u1463,h1002,1,0
a2733,u0363,h1019,0,1
a2734,u0459,h1008,0,1
a2735,u0256,h1018,0,1
a2736,u1157,h1016,0,1
a2737,u1202,h1004,0,1
a2738,u1426,h1022,0,1
a2739,u1320,h1011,0,1
a2740,u0700,h1020,1,0
a2741,u1482,h1011,0,1
a2742,u0265,h1005,1,0
a2743,u0604,h1011,0,1
a2744,u0331,h1003,1,0
a2745,u0586,h1022,0,1
a2746,u1082,h1013,1,0
a2747,u1243,h1007,1,0
a2748,u1152,h1018,0,1
a2749,u0927,h1016,1,0
a2750,u0165,h1016,0,1
a2751,u0311,h1015,0,1
a2752,u1056,h1012,1,0
a2753,u0809,h1008,0,1
a2754,u0230,h1005,0,1
a2755,u0074,h1020,1,0
a2756,u0565,h1019,0,1
a2757,u0668,h1012,0,1
a2758,u0471,h1022,1,0
a2759,u1143,h1001,1,0
a2760,u1010,h1020,0,1
a2761,u0336,h1007,1,0
a2762,u0695,h1005,0,1
a2763,u0020,h1003,0,1
a2764,u0309,h1015,0,1
a2765,u1336,h1018,1,0
a2766,u0740,h1014,1,0
a2767,u0954,h1004,0,1
a2768,u0731,h1023,0,1
a2769,u0276,h1019,0,1
a2770,u0088,h1010,0,1
a2771,u0123,h1005,0,1
a2772,u0924,h1010,0,1
a2773,u0962,h1022,0,1
a2774,u0070,h1015,0,1
a2775,u0131,h1009,0,1
a2776,u0292,h1003,1,0
a2777,u0501,h1022,0,1
a2778,u0869,h1021,0,1
a2779,u0767,h1009,0,1
a2780,u0422,h1002,0,1
a2781,u0375,h1005,0,1
a2782,u0109,h1020,1,0
a2783,u0188,h1015,0,1
a2784,u0768,h1004,0,1
a2785,u0127,h1005,0,1
a2786,u0818,h1019,1,0
a2787,u0742,h1022,1,0
a2788,u1414,h1014,1,0
a2789,u1303,h1020,1,0
a2790,u0681,h1002,0,1
a2791,u0962,h1001,0,1
a2792,u0219,h1023,1,0
a2793,u0259,h1007,0,1
a2794,u0252,h1013,0,1
a2795,u0547,h1008,0,1
a2796,u1085,h1011,1,0
a2797,u0054,h1007,1,0
a2798,u0787,h1006,0,1
a2799,u0349,h1017,0,1
a2800,u0539,h1023,1,0
a2801,u0355,h1018,0,1
a2802,u0933,h1018,0,1
a2803,u0439,h1009,0,1
a2804,u0933,h1020,0,1
a2805,u0082,h1020,1,0
a2806,u1379,h1020,0,1
a2807,u1230,h1013,0,1
a2808,u0326,h1008,0,1
a2809,u1286,h1015,0,1
a2810,u0728,h1008,0,1
a2811,u0903,h1008,0,1
a2812,u0021,h1009,0,1
a2813,u0381,h1014,0,1
a2814,u0685,h1010,1,0
a2815,u1058,h1021,0,1
a2816,u0587,h1017,0,1
a2817,u0104,h1011,0,1
a2818,u0904,h1017,0,1
a2819,u0645,h1016,1,0
a2820,u1331,h1021,1,0
a2821,u0367,h1001,0,1
a2822,u0880,h1018,1,0
a2823,u1386,h1007,1,0
a2824,u0437,h1010,1,0
a2825,u0231,h1001,0,1
a2826,u0933,h1017,0,1
a2827,u0885,h1012,1,0
a2828,u1013,h1009,0,1
a2829,u1039,h1003,1,0
a2830,u1262,h1001,0,1
a2831,u1030,h1008,0,1
a2832,u1250,h1015,1,0
a2833,u0687,h1009,0,1
a2834,u0623,h1013,1,0
a2835,u1152,h1023,0,1
a2836,u0901,h1009,0,1
a2837,u0418,h1013,0,1
a2838,u0057,h1004,0,1
a2839,u0783,h1023,0,1
a2840,u0332,h1007,1,0
a2841,u0428,h1012,0,1
a2842,u1426,h1021,0,1
a2843,u0257,h1003,0,1
a2844,u0231,h1005,1,0
a2845,u1262,h1019,0,1
a2846,u0194,h1012,1,0
a2847,u1152,h1001,0,1
a2848,u1475,h1019,0,1
a2849,u0940,h1023,1,0
a2850,u1272,h1002,0,1
a2851,u0681,h1017,0,1
a2852,u0964,h1019,0,1
a2853,u1491,h1016,0,1
a2854,u0661,h1023,0,1
a2855,u1014,h1013,1,0
a2856,u0833,h1016,1,0
a2857,u1316,h1010,0,1
a2858,u0566,h1008,0,1
a2859,u1454,h1013,0,1
a2860,u0996,h1004,1,0
a2861,u1076,h1009,0,1
a2862,u0582,h1010,0,1
a2863,u0796,h1019,0,1
a2864,u1454,h1001,0,1
a2865,u0060,h1003,1,0
a2866,u1247,h1019,0,1
a2867,u0064,h1001,1,0
a2868,u0989,h1017,0,1
a2869,u0809,h1023,1,0
a2870,u0653,h1003,0,1
a2871,u0607,h1008,0,1
a2872,u0574,h1021,0,1
a2873,u1231,h1014,0,1
a2874,u0181,h1012,0,1
a2875,u0341,h1023,0,1
a2876,u0899,h1013,0,1
a2877,u0068,h1006,0,1
a2878,u1318,h1021,1,0
a2879,u0800,h1017,0,1
a2880,u0402,h1017,0,1
a2881,u1282,h1020,0,1
a2882,u1302,h1009,0,1
a2883,u0713,h1011,1,0
a2884,u1032,h1014,0,1
a2885,u1404,h1011,1,0
a2886,u1266,h1011,0,1
a2887,u1289,h1005,1,0
a2888,u1119,h1016,0,1
a2889,u0592,h1013,0,1
a2890,u0531,h1014,1,0
a2891,u0708,h1012,0,1
a2892,u0350,h1021,0,1
a2893,u1458,h1015,0,1
a2894,u0744,h1005,0,1
a2895,u0655,h1010,0,1
a2896,u0334,h1006,0,1
a2897,u1445,h1012,1,0
a2898,u0036,h1005,0,1
a2899,u1307,h1003,0,1
a2900,u0824,h1008,0,1
a2901,u0078,h1004,1,0
a2902,u0826,h1006,0,1
a2903,u1490,h1019,0,1
a2904,u0912,h1005,0,1
a2905,u0460,h1022,0,1
a2906,u0449,h1002,0,1
a2907,u0037,h1021,1,0
a2908,u1120,h1006,0,1
a2909,u0089,h1011,0,1
a2910,u0824,h1009,0,1
a2911,u1229,h1006,0,1
a2912,u0432,h1004,0,1
a2913,u1141,h1021,1,0
a2914,u0308,h1007,0,1
a2915,u0953,h1017,0,1
a2916,u1320,h1017,0,1
a2917,u1418,h1015,0,1
a2918,u0307,h1003,0,1
a2919,u0872,h1013,0,1
a2920,u0647,h1014,0,1
a2921,u1002,h1018,1,0
a2922,u0206,h1022,0,1
a2923,u1265,h1020,0,1
a2924,u0223,h1013,0,1
a2925,u1054,h1015,1,0
a2926,u0518,h1017,0,1
a2927,u1402,h1018,0,1
a2928,u0793,h1020,1,0
a2929,u0714,h1008,1,0
a2930,u0048,h1005,0,1
a2931,u1276,h1009,1,0
a2932,u1390,h1019,1,0
a2933,u0083,h1020,0,1
a2934,u0328,h1013,0,1
a2935,u0341,h1018,0,1
a2936,u1325,h1013,0,1
a2937,u0908,h1023,0,1
a2938,u0126,h1009,0,1
a2939,u0139,h1004,0,1
a2940,u0831,h1021,1,0
a2941,u1232,h1012,0,1
a2942,u0327,h1023,1,0
a2943,u0004,h1019,0,1
a2944,u0399,h1012,1,0
a2945,u0746,h1022,0,1
a2946,u0255,h1019,1,0
a2947,u0220,h1001,0,1
a2948,u1010,h1016,0,1
a2949,u0501,h1019,1,0
a2950,u1089,h1006,1,0
a2951,u1335,h1023,0,1
a2952,u0556,h1019,0,1
a2953,u0242,h1015,1,0
a2954,u0055,h1001,0,1
a2955,u0222,h1022,0,1
a2956,u0174,h1020,1,0
a2957,u1183,h1016,0,1
a2958,u0675,h1008,1,0
a2959,u1242,h1001,0,1
a2960,u0298,h1005,0,1
a2961,u0624,h1019,0,1
a2962,u0707,h1016,0,1
a2963,u0228,h1009,1,0
a2964,u0671,h1016,0,1
a2965,u1323,h1019,0,1
a2966,u0134,h1018,0,1
a2967,u0394,h1013,0,1
a2968,u0353,h1003,0,1
a2969,u1318,h1015,0,1
a2970,u0849,h1012,0,1
a2971,u1491,h1018,1,0
a2972,u0298,h1019,0,1
a2973,u0276,h1017,0,1
a2974,u1108,h1004,0,1
a2975,u1142,h1014,1,0
a2976,u0706,h1018,0,1
a2977,u0441,h1015,1,0
a2978,u0310,h1021,1,0
a2979,u1458,h1021,1,0
a2980,u1078,h1022,1,0
a2981,u1098,h1016,1,0
a2982,u0055,h1021,0,1
a2983,u0531,h1017,1,0
a2984,u0113,h1013,0,1
a2985,u1448,h1019,1,0
a2986,u1329,h1012,0,1
a2987,u1012,h1020,0,1
a2988,u1007,h1005,1,0
a2989,u0828,h1009,0,1
a2990,u1386,h1015,1,0
a2991,u1414,h1019,0,1
a2992,u0575,h1009,1,0
a2993,u0094,h1006,0,1
a2994,u0889,h1012,0,1
a2995,u1051,h1006,0,1
a2996,u1318,h1010,0,1
a2997,u0164,h1013,0,1
a2998,u1036,h1002,1,0
a2999,u1295,h1015,0,1
a3000,u0604,h1020,1,0
